url,Auteur,Sujet,Date & heure,Message
http://forum.doctissimo.fr/famille/enfants-precoces-surdoues/passage-anticipe-sujet_5220_2.htm,Fantome de l'eau de las 01,,Posté le 06/07/2016 à 19:30:51,"Je ne comprend pas ce matin j'avais mis un post et je ne le vois pas...peut être un bug sur ordi???
Marco,
Je voulais simplement savoir lorsque les enfants restent dans la même classe et que les enseignants naviguent, il y a évident un temps X ou ils restent seuls et donc comment l'établissement se positionne s'il y avait un accident dans la classe?
Message cité 2 fois"
http://forum.doctissimo.fr/famille/enfants-precoces-surdoues/passage-anticipe-sujet_5220_2.htm,marco912; marco912,,Posté le 06/07/2016 à 19:35:26,"Fantome de l'eau de las 01 a écrit :
Marco,
Je voulais simplement savoir lorsque les enfants restent dans la même classe et que les enseignants naviguent, il y a évident un temps X ou ils restent seuls et donc comment l'établissement se positionne s'il y avait un accident dans la classe?
Afficher plus
Afficher moins
et lorsque 500 jeunes ados se déplacent dans les couloirs, d'étage en étage, pour éviter que les adultes ne le fassent, comment se positionnent les établissements en cas d'accident ?
Le risque d'accident est il moins important dans ce cas ?
Message cité 1 fois
Message édité par marco912 le 06/07/2016 à 19:36:00"
http://forum.doctissimo.fr/famille/enfants-precoces-surdoues/passage-anticipe-sujet_5220_2.htm,Fantome de l'eau de las 01,,Posté le 06/07/2016 à 19:42:37,"marco912 a écrit :
et lorsque 500 jeunes ados se déplacent dans les couloirs, d'étage en étage, pour éviter que les adultes ne le fassent, comment se positionnent les établissements en cas d'accident ?
Le risque d'accident est il moins important dans ce cas ?
Afficher plus
Afficher moins
Oui bien sur, mais il paraitrait (je n'ai pas l'info) que dans une classe les élèves ne doivent pas restés sans surveillance.
Existe t'il effectivement un règlement national à ce sujet ou EN
Message cité 1 fois"
http://forum.doctissimo.fr/famille/enfants-precoces-surdoues/passage-anticipe-sujet_5220_2.htm,marco912; marco912,,Posté le 06/07/2016 à 19:48:04,"Fantome de l'eau de las 01 a écrit :
Oui bien sur, mais il paraitrait (je n'ai pas l'info) que dans une classe les élèves ne doivent pas restés sans surveillance.
Afficher plus
Afficher moins
tandis que dans les couloirs et les escaliers, il peuvent sans problèmes rester sans surveillance ?
Pour répondre à la question : il y a un ""responsable de niveau"", installé sur le lieu géographique des classe d'un même niveau. les portes restent ouvertes, personne ne se déplace sauf pour aller chercher ou rendre les livres en double, etc.
Pas de course, pas de cris, pas de gamins qui se perdent... rien que de trucs impossibles à mettre en place dans le public (faut que les 20 profs bougent, eux...)
Message cité 1 fois"
http://forum.doctissimo.fr/famille/enfants-precoces-surdoues/passage-anticipe-sujet_5220_2.htm,Fantome de l'eau de las 01,,Posté le 06/07/2016 à 19:57:41,"marco912 a écrit :
tandis que dans les couloirs et les escaliers, il peuvent sans problèmes rester sans surveillance ?
Pour répondre à la question : il y a un ""responsable de niveau"", installé sur le lieu géographique des classe d'un même niveau. les portes restent ouvertes, personne ne se déplace sauf pour aller chercher ou rendre les livres en double, etc.
Pas de course, pas de cris, pas de gamins qui se perdent... rien que de trucs impossibles à mettre en place dans le public (faut que les 20 profs bougent, eux...)
Afficher plus
Afficher moins
Donc 1 pion en surveillance de l'étage.
""tandis que dans les couloirs et les escaliers, il peuvent sans problèmes rester sans surveillance ?""
Ce qui m'a été dit dans les escaliers, soit responsabilité d'un tiers (autre élève), soit un comportement inadapté de l'élève. En tout cas la responsabilité de l'établissement ne serait pas la même que dans une classe où il y a obligation par le chef d'établissement de mettre un responsable de l'établissement (arguments: CDI fermé si pas de responsable adulte, études fermées si pas d'adulte, interdiction de resté dans les couloirs sinon élève en faute....idem pour le vol)
Message cité 1 fois"
http://forum.doctissimo.fr/famille/enfants-precoces-surdoues/passage-anticipe-sujet_5220_2.htm,fleur de lys91; fleur de lys91,,Posté le 06/07/2016 à 19:58:51,"Marco je ne jetterai pas la pierre à Malmignatte, je suis relativement active et impliquée depuis la primaire...en CMI action avec questionnaire et commissions avec quelques enseignants et quelques parents (nous n'étions pas nombreux) mais cela a mis en lumière, le fait que les parents étaient concernés mais sans plus et je pense aussi que certains parents ont des préoccupations beaucoup plus importantes que le poids du cartable.
Bonne nouvelle j'ai vu das le dernier journal du collège que les élèves avaient mis à l'ordre du jour leurs préoccupations pour la rentrée de septembre...les sacs moins lourds et pourquoi ne pas rester dans une même classe 
Marco merci pour votre partage d'expérience...j'avais aussi certaines interrogations"
http://forum.doctissimo.fr/famille/enfants-precoces-surdoues/passage-anticipe-sujet_5220_2.htm,marco912; marco912,,Posté le 06/07/2016 à 20:20:46,"Je ne jette la pierre à personne : je dis simplement qu'on subit les conséquences de ses choix...
La classe à soi ne demande aucun investissement (sauf pour les profs, qui doivent investir dans des chaussures) : c'est simplement une question d'organisation. Donc de volonté.
Le public n'aime pas ce qui ne coûte rien : les politiques préfèrent ""investir"" dans des casiers, des ordis, ou je ne sais quoi d'autre.
Les parents n'aiment pas ce qui leur entraîne de frais : 5 euros par an pour qu'il n'y ait plus aucun bouquin dans le sac ? c'est scandaleux. Pensez : il y en a qui ne pourraient pas payer... (un peu comme on ne peut pas payer une école privée, mais on on a de l'argent pour fumer un paquet par jour...)
Enfin, les profs ne conçoivent pas qu'un tableau servant à faire des maths maths puisse servir également à de l'histoire ou du français.
Sans la volonté forte des parents pour l'imposer, c'est foutu."
http://forum.doctissimo.fr/famille/enfants-precoces-surdoues/passage-anticipe-sujet_5220_2.htm,marco912; marco912,,Posté le 06/07/2016 à 20:22:36,"Fantome de l'eau de las 01 a écrit :
Donc 1 pion en surveillance de l'étage.
""tandis que dans les couloirs et les escaliers, il peuvent sans problèmes rester sans surveillance ?""
Ce qui m'a été dit dans les escaliers, soit responsabilité d'un tiers (autre élève), soit un comportement inadapté de l'élève. En tout cas la responsabilité de l'établissement ne serait pas la même que dans une classe où il y a obligation par le chef d'établissement de mettre un responsable de l'établissement (arguments: CDI fermé si pas de responsable adulte, études fermées si pas d'adulte, interdiction de resté dans les couloirs sinon élève en faute....idem pour le vol)
Afficher plus
Afficher moins
ah... alors tout va bien.
Je savais que c'était impossible à mettre en place dans le public, j'apprends qu'en plus ce serait très dangereux...
 
Et pendant ce temps là, le gamin de malmenante porte 50% de son poids sur le dos... C'est super.
Message cité 2 fois"
http://forum.doctissimo.fr/famille/enfants-precoces-surdoues/passage-anticipe-sujet_5220_3.htm,marco912; marco912,Passage anticipé en 6ème.,Posté le 06/07/2016 à 20:22:36,"Reprise du message précédent :
Fantome de l'eau de las 01 a écrit :
Donc 1 pion en surveillance de l'étage.
""tandis que dans les couloirs et les escaliers, il peuvent sans problèmes rester sans surveillance ?""
Ce qui m'a été dit dans les escaliers, soit responsabilité d'un tiers (autre élève), soit un comportement inadapté de l'élève. En tout cas la responsabilité de l'établissement ne serait pas la même que dans une classe où il y a obligation par le chef d'établissement de mettre un responsable de l'établissement (arguments: CDI fermé si pas de responsable adulte, études fermées si pas d'adulte, interdiction de resté dans les couloirs sinon élève en faute....idem pour le vol)
Afficher plus
Afficher moins
ah... alors tout va bien.
Je savais que c'était impossible à mettre en place dans le public, j'apprends qu'en plus ce serait très dangereux...
 
Et pendant ce temps là, le gamin de malmenante porte 50% de son poids sur le dos... C'est super.
Message cité 2 fois"
http://forum.doctissimo.fr/famille/enfants-precoces-surdoues/passage-anticipe-sujet_5220_3.htm,Fantome de l'eau de las 01,,Posté le 07/07/2016 à 10:59:15,"marco912 a écrit :
ah... alors tout va bien.
Je savais que c'était impossible à mettre en place dans le public, j'apprends qu'en plus ce serait très dangereux...
 
Et pendant ce temps là, le gamin de malmenante porte 50% de son poids sur le dos... C'est super.
Afficher plus
Afficher moins
Oui c'est bien cela...Et maintenant sous ""état d'urgence"" c'est encore pire, jusqu'à être en pleine contradiction (et au lycée) pas de salle d'études dispo car pions en surveillance des couloirs et certains élèves ont mise en garde au travail (sachant que tout de même que les salles d'études ne font pas tout mais quant 1 élève à 4 heures de suite d'études et ce toutes les semaines....)"
http://forum.doctissimo.fr/famille/enfants-precoces-surdoues/passage-anticipe-sujet_5220_3.htm,Fantome de l'eau de las 01,,Posté le 07/07/2016 à 16:11:08,"Je découvre le programme collège 2016, je vous plains très sincèrement (surtout les enfants) 
http://www.reformeducollege.fr​ [...] hematiques"
http://forum.doctissimo.fr/famille/enfants-precoces-surdoues/passage-anticipe-sujet_5220_3.htm,malmignatt​e; malmignatt​e,,Posté le 07/07/2016 à 18:02:56,"marco912 a écrit :
ah... alors tout va bien.
Je savais que c'était impossible à mettre en place dans le public, j'apprends qu'en plus ce serait très dangereux...
 
Et pendant ce temps là, le gamin de malmenante porte 50% de son poids sur le dos... C'est super.
Afficher plus
Afficher moins
Mon gamin n'est pas rentré au collège, et j'ai bien écrit que je ne voulais pas qu'il porte 50% de son poids sur le dos, mais la mauvaise foi ne permet pas de le comprendre.
Il devait y rentrer dans un an, en un an il aurait du prendre quelques kilos. Il en a été décidé autrement en très peu de temps. D'où ma recherche d'astuces d'ici la rentrée. Je n'ai pas la possibilité de changer le fonctionnement d'un collège entre le 15 juin et septembre. Étonnant hein ? J'aurais du refuser le saut du cm2 pour cette raison ? Ah les yaka konkon"
http://forum.doctissimo.fr/famille/enfants-precoces-surdoues/passage-anticipe-sujet_5220_3.htm,marco912; marco912,,Posté le 07/07/2016 à 18:12:41,"Je n'ai inventé ni le poids de votre gamin, ni celui de son cartable... ce n'est pas moi qui en ai parlé...
Je n'ai pas dit yaka faire : j'ai raconté ce que moi, j'avais fait, par l'intermédiaire de l'association que j'ai présidée durant plusieurs années.. je peux même raconter comment nous avons trouvé l'argent pour cela : sans avoir à pleurer la pingrerie des collectivités. 
Je n'ai pas dit yakafairevraiconne : j'ai dit et répété que cela vous semblerait impossible ... et sur ce point, je ne me suis pas trompé : vous avez même trouvé vos excuses
Mais au fait, votre ainé est resté dans ce collège durant 4 ans... qu'y avez vous donc fait pour ne pas avoir à râler sur ce rapport de poids ?
racontez : vous n'êtes pas une yakafauxcon comme moi, vous : vous avez agi... racontez
Message édité par marco912 le 07/07/2016 à 18:24:44"
http://forum.doctissimo.fr/famille/enfants-precoces-surdoues/passage-anticipe-sujet_5220_3.htm,fleur de lys91; fleur de lys91,,Posté le 07/07/2016 à 21:42:56,"nous sommes sur ce post pour permettre de partager nos expériences et c'est une très bonne chose, nous nous projetons sur l'année à venir sur ce qui pourrait être fait...alors svp pourrions rester dans cette dynamique qui était plutôt bien partie et constructive, pour apporter à chacun 
Message cité 1 fois
Message édité par fleur de lys91 le 24/07/2016 à 16:53:27"
